subset_mode,season,fixture_id,kickoff_at,league,country,home_team,away_team,favorite_side,favorite_team,underdog_side,underdog_team,draw_edge,model_draw_probability,fair_market_draw_probability,actual_outcome,home_score,away_score,total_goals,draw_hit,favorite_win_hit,underdog_win_hit,under_2_5_hit,over_2_5_hit,under_3_5_hit,btts_yes_hit,btts_no_hit,exact_0_0_hit,exact_1_1_hit,exact_1_0_hit,exact_0_1_hit,exact_2_2_hit,draw_odds,favorite_ml_odds,underdog_ml_odds,under_2_5_odds,over_2_5_odds,home_tt_under_1_5_odds,away_tt_under_1_5_odds,favorite_tt_under_1_5_odds,underdog_tt_under_1_5_odds,home_tt_over_1_5_odds,away_tt_over_1_5_odds,favorite_tt_over_1_5_odds,underdog_tt_over_1_5_odds,home_tt_under_1_5_hit,away_tt_under_1_5_hit,favorite_tt_under_1_5_hit,underdog_tt_under_1_5_hit,home_tt_over_1_5_hit,away_tt_over_1_5_hit,favorite_tt_over_1_5_hit,underdog_tt_over_1_5_hit,draw_profit_units,favorite_ml_profit_units,underdog_ml_profit_units,under_2_5_profit_units,over_2_5_profit_units,home_tt_under_1_5_profit_units,away_tt_under_1_5_profit_units,favorite_tt_under_1_5_profit_units,underdog_tt_under_1_5_profit_units,home_tt_over_1_5_profit_units,away_tt_over_1_5_profit_units,favorite_tt_over_1_5_profit_units,underdog_tt_over_1_5_profit_units
surviving_rule,2023-24,2809,2023-10-27T19:45:00+00:00,Serie A,Italy,Genoa,Salernitana,home,Genoa,away,Salernitana,0.041411,0.298961,0.257549,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3.74,1.72,5.28,1.67,2.15,1.93,,1.93,,1.93,,1.93,,1,1,1,1,0,0,0,0,-1.0,0.72,-1.0,0.67,-1.0,0.93,,0.93,,-1.0,,-1.0,
surviving_rule,2023-24,2832,2023-11-11T17:00:00+00:00,Serie A,Italy,Juventus,Cagliari,home,Juventus,away,Cagliari,0.077838,0.296332,0.218493,home,2,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,4.44,1.47,7.98,2.05,1.75,2.33,,2.33,,1.69,,1.69,,0,1,0,1,1,0,1,0,-1.0,0.47,-1.0,-1.0,0.75,-1.0,,-1.0,,0.69,,0.69,
surviving_rule,2023-24,2852,2023-12-02T19:45:00+00:00,Serie A,Italy,AC Milan,Frosinone,home,AC Milan,away,Frosinone,0.099805,0.297651,0.197847,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,4.89,1.45,7.17,2.1,1.7,2.65,,2.65,,1.53,,1.53,,0,1,0,1,1,0,1,0,-1.0,0.45,-1.0,-1.0,0.7,-1.0,,-1.0,,0.53,,0.53,
surviving_rule,2023-24,2857,2023-12-03T19:45:00+00:00,Serie A,Italy,Napoli,Internazionale,away,Internazionale,home,Napoli,0.025659,0.298658,0.272999,away,0,3,3,0,1,0,0,1,1,0,1,0,0,0,0,0,3.56,2.38,3.05,2.05,1.75,1.57,1.78,1.78,1.57,2.54,2.14,2.14,2.54,1,0,0,1,0,1,1,0,-1.0,1.38,-1.0,-1.0,0.75,0.57,-1.0,-1.0,0.57,-1.0,1.14,1.14,-1.0
surviving_rule,2023-24,2865,2023-12-10T17:00:00+00:00,Serie A,Italy,Salernitana,Bologna,away,Bologna,home,Salernitana,0.02134,0.293446,0.272106,away,1,2,3,0,1,0,0,1,1,1,0,0,0,0,0,0,3.57,1.85,4.79,1.7,2.1,1.39,1.79,1.79,1.39,3.0,2.12,2.12,3.0,1,0,0,1,0,1,1,0,-1.0,0.85,-1.0,-1.0,1.1,0.39,-1.0,-1.0,0.39,-1.0,1.12,1.12,-1.0
surviving_rule,2023-24,2873,2023-12-17T11:30:00+00:00,Serie A,Italy,AC Milan,Monza,home,AC Milan,away,Monza,0.068866,0.290373,0.221507,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,4.38,1.58,5.9,2.0,1.8,2.39,,2.39,,1.64,,1.64,,0,1,0,1,1,0,1,0,-1.0,0.58,-1.0,-1.0,0.8,-1.0,,-1.0,,0.64,,0.64,
surviving_rule,2023-24,2874,2023-12-17T14:00:00+00:00,Serie A,Italy,Fiorentina,Hellas Verona,home,Fiorentina,away,Hellas Verona,0.075512,0.29194,0.216428,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4.49,1.51,6.94,2.05,1.75,2.33,,2.33,,1.66,,1.66,,1,1,1,1,0,0,0,0,-1.0,0.51,-1.0,1.05,-1.0,1.33,,1.33,,-1.0,,-1.0,
surviving_rule,2023-24,2878,2023-12-18T19:45:00+00:00,Serie A,Italy,Atalanta,Salernitana,home,Atalanta,away,Salernitana,0.119743,0.271417,0.151674,home,4,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,6.37,1.26,11.85,2.35,1.57,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.26,-1.0,-1.0,0.57,,,,,,,,
surviving_rule,2023-24,2885,2023-12-23T14:00:00+00:00,Serie A,Italy,Torino,Udinese,home,Torino,away,Udinese,0.038105,0.296847,0.258742,draw,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,3.75,1.66,6.19,1.62,2.25,1.93,,1.93,,1.95,,1.95,,1,1,1,1,0,0,0,0,2.75,-1.0,-1.0,0.62,-1.0,0.93,,0.93,,-1.0,,-1.0,
surviving_rule,2023-24,2891,2023-12-29T19:45:00+00:00,Serie A,Italy,Genoa,Internazionale,away,Internazionale,home,Genoa,0.026014,0.292176,0.266162,draw,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,3.64,1.66,6.45,1.6,2.3,,1.89,1.89,,,1.99,1.99,,1,1,1,1,0,0,0,0,2.64,-1.0,-1.0,0.6,-1.0,,0.89,0.89,,,-1.0,-1.0,
