season,league,edge_bucket,p_draw_bucket,fixtures,pickem_fixtures,classified_fixtures,draws,favorite_wins,underdog_wins,pickem_non_draw_games,draw_rate,favorite_win_pct_of_non_draws,underdog_win_pct_of_non_draws,favorite_win_rate_of_classified_fixtures,underdog_win_rate_of_classified_fixtures,avg_model_draw_probability,avg_market_draw_probability,avg_draw_edge,positive_edge_fixtures,surviving_rule_fixtures,avg_draw_odds,draw_roi_units,draw_roi,favorite_ml_bets,avg_favorite_ml_odds,favorite_ml_roi_units,favorite_ml_roi,underdog_ml_bets,avg_underdog_ml_odds,underdog_ml_roi_units,underdog_ml_roi
2025-26,Serie A,All,0.24-0.27,29,0,29,7,17,5,0,0.241379,0.772727,0.227273,0.586207,0.172414,0.260827,0.236183,0.024645,18,0,4.408276,-3.79,-0.13069,29,1.71931,-2.43,-0.083793,29,7.452759,-1.67,-0.057586
2025-26,Serie A,All,0.27-0.30,126,1,125,36,65,24,1,0.285714,0.730337,0.269663,0.52,0.192,0.28661,0.26625,0.02036,68,53,3.82373,11.33,0.089921,125,1.95192,-4.31,-0.03448,125,5.7692,-16.15,-0.1292
2025-26,Serie A,All,0.30-0.33,138,0,138,32,81,25,0,0.231884,0.764151,0.235849,0.586957,0.181159,0.313195,0.283527,0.029668,100,0,3.517899,-30.32,-0.21971,138,2.051522,21.88,0.158551,138,4.978406,-34.77,-0.251957
2025-26,Serie A,All,>=0.33,35,1,34,10,19,6,0,0.285714,0.76,0.24,0.558824,0.176471,0.343066,0.293492,0.049573,32,0,3.390857,-3.63,-0.103714,34,2.078824,4.61,0.135588,34,4.996765,-1.05,-0.030882
2025-26,Serie A,All,All,330,2,328,85,182,62,1,0.257576,0.745902,0.254098,0.554878,0.189024,0.30112,0.273346,0.027774,219,53,3.707939,-28.41,-0.086091,328,1.983262,17.75,0.054116,328,5.526799,-37.04,-0.112927
All,All,All,All,4922,14,4908,1262,2672,978,10,0.2564,0.732055,0.267945,0.544417,0.199267,0.280176,0.247963,0.032214,3583,394,4.203495,-22.52,-0.004575,4908,1.944122,-5.04,-0.001027,4908,5.448782,-785.7,-0.160086
All,Bundesliga,All,All,570,4,566,146,320,101,3,0.25614,0.760095,0.239905,0.565371,0.178445,0.257754,0.232837,0.024917,386,0,4.516561,24.72,0.043368,566,1.922809,12.27,0.021678,566,5.358004,-136.1,-0.240459
All,Championship,All,All,546,0,546,129,267,150,0,0.236264,0.640288,0.359712,0.489011,0.274725,0.286987,0.258622,0.028365,420,0,3.856447,-68.51,-0.125476,546,2.037326,-30.09,-0.05511,546,4.50804,39.04,0.071502
All,Eredivisie,All,All,303,0,303,75,175,53,0,0.247525,0.767544,0.232456,0.577558,0.174917,0.259569,0.214844,0.044725,237,0,5.203597,29.1,0.09604,303,1.771386,-14.81,-0.048878,303,7.12769,-79.02,-0.260792
All,La Liga,All,All,683,2,681,182,374,125,2,0.266471,0.749499,0.250501,0.549192,0.183554,0.291111,0.262991,0.02812,462,139,3.920571,-19.33,-0.028302,681,1.993935,24.74,0.036329,681,5.222041,-159.28,-0.233891
All,Ligue 1,All,All,571,1,570,144,301,125,1,0.252189,0.706573,0.293427,0.52807,0.219298,0.285867,0.252939,0.032928,441,119,4.000823,-15.24,-0.02669,570,1.966386,1.53,0.002684,570,4.91893,-63.08,-0.110667
All,Premier League,All,All,704,2,702,171,385,147,1,0.242898,0.723684,0.276316,0.548433,0.209402,0.268232,0.236766,0.031466,522,0,4.388594,-5.16,-0.00733,702,1.889587,-15.59,-0.022208,702,5.559274,-84.65,-0.120584
All,Primeira Liga,All,All,302,1,301,75,174,52,1,0.248344,0.769912,0.230088,0.578073,0.172757,0.277276,0.240318,0.036958,203,0,4.507715,-15.23,-0.05043,301,1.923056,4.97,0.016512,301,6.515083,-64.0,-0.212625
All,Pro League,All,All,310,0,310,82,166,62,0,0.264516,0.72807,0.27193,0.535484,0.2,0.278622,0.240874,0.037749,250,0,4.161258,17.16,0.055355,310,1.91971,-5.38,-0.017355,310,4.945355,-59.95,-0.193387
All,Scottish Premiership,All,All,228,0,228,61,121,46,0,0.267544,0.724551,0.275449,0.530702,0.201754,0.289059,0.240633,0.048426,169,0,4.608246,10.56,0.046316,228,1.911798,-21.04,-0.092281,228,6.906316,-6.8,-0.029825
All,Serie A,All,All,705,4,701,197,389,117,2,0.279433,0.768775,0.231225,0.554922,0.166904,0.297665,0.267523,0.030142,493,136,3.800085,19.41,0.027532,701,1.981869,38.36,0.054722,701,5.360285,-171.86,-0.245164
